timestamp,queue_name,depth,enqueue_rate,dequeue_rate,avg_wait_time_ms,environment
2026-02-21T15:30:06.725534,deploy_queue_production,0,0,0,0,production
2026-02-21T15:30:11.727251,deploy_queue_production,0,0,0,0,production
2026-02-21T15:30:16.728844,deploy_queue_production,0,0,0,0,production
2026-02-21T15:30:21.730924,deploy_queue_production,0,0,0,0,production
2026-02-21T15:30:26.733358,deploy_queue_production,0,0,0,0,production
2026-02-21T15:30:31.735139,deploy_queue_production,0,0,0,0,production
2026-02-21T15:30:36.736808,deploy_queue_production,0,0,0,0,production
2026-02-21T15:30:41.738392,deploy_queue_production,0,0,0,0,production
2026-02-21T15:30:46.741085,deploy_queue_production,0,0,0,0,production
2026-02-21T15:30:51.744310,deploy_queue_production,0,0,0,0,production
2026-02-21T15:30:56.746502,deploy_queue_production,0,0,0,0,production
2026-02-21T15:31:01.747611,deploy_queue_production,0,0,0,0,production
2026-02-21T15:31:06.749112,deploy_queue_production,0,0,0,0,production
2026-02-21T15:31:11.751439,deploy_queue_production,0,0,0,0,production
2026-02-21T15:31:16.753377,deploy_queue_production,0,0,0,0,production
2026-02-21T15:31:21.756728,deploy_queue_production,0,0,0,0,production
2026-02-21T15:31:26.758914,deploy_queue_production,0,0,0,0,production
2026-02-21T15:31:31.760925,deploy_queue_production,0,0,0,0,production
2026-02-21T15:31:36.762978,deploy_queue_production,0,0,0,0,production
2026-02-21T15:31:41.765146,deploy_queue_production,0,0,0,0,production
2026-02-21T15:31:46.767849,deploy_queue_production,0,0,0,0,production
2026-02-21T15:31:51.770528,deploy_queue_production,0,0,0,0,production
2026-02-21T15:31:56.772728,deploy_queue_production,0,0,0,0,production
2026-02-21T15:32:01.775629,deploy_queue_production,0,0,0,0,production
2026-02-21T15:32:06.778292,deploy_queue_production,0,0,0,0,production
2026-02-21T15:32:11.781500,deploy_queue_production,0,0,0,0,production
2026-02-21T15:32:16.784336,deploy_queue_production,0,0,0,0,production
2026-02-21T15:32:21.786824,deploy_queue_production,0,0,0,0,production
2026-02-21T15:32:26.789278,deploy_queue_production,0,0,0,0,production
2026-02-21T15:32:31.791418,deploy_queue_production,0,0,0,0,production
2026-02-21T15:32:36.794383,deploy_queue_production,0,0,0,0,production
2026-02-21T15:32:41.796645,deploy_queue_production,0,0,0,0,production
2026-02-21T15:32:46.799731,deploy_queue_production,0,0,0,0,production
2026-02-21T15:32:51.801776,deploy_queue_production,0,0,0,0,production
2026-02-21T15:32:56.803363,deploy_queue_production,0,0,0,0,production
2026-02-21T15:33:01.806183,deploy_queue_production,0,0,0,0,production
2026-02-21T15:33:06.809565,deploy_queue_production,0,0,0,0,production
2026-02-21T15:33:11.811513,deploy_queue_production,0,0,0,0,production
2026-02-21T15:33:16.813759,deploy_queue_production,0,0,0,0,production
2026-02-21T15:33:21.815651,deploy_queue_production,0,0,0,0,production
2026-02-21T15:33:26.817443,deploy_queue_production,0,0,0,0,production
2026-02-21T15:33:31.819370,deploy_queue_production,0,0,0,0,production
2026-02-21T15:33:36.821093,deploy_queue_production,0,0,0,0,production
2026-02-21T15:33:41.822810,deploy_queue_production,0,0,0,0,production
2026-02-21T15:33:46.824006,deploy_queue_production,0,0,0,0,production
2026-02-21T15:33:51.825830,deploy_queue_production,0,0,0,0,production
2026-02-21T15:33:56.827731,deploy_queue_production,0,0,0,0,production
2026-02-21T15:34:01.830112,deploy_queue_production,0,0,0,0,production
2026-02-21T15:34:06.831413,deploy_queue_production,0,0,0,0,production
2026-02-21T15:34:11.833086,deploy_queue_production,0,0,0,0,production
2026-02-21T15:34:16.835002,deploy_queue_production,0,0,0,0,production
2026-02-21T15:34:21.837403,deploy_queue_production,0,0,0,0,production
2026-02-21T15:34:26.839700,deploy_queue_production,0,0,0,0,production
2026-02-21T15:34:31.841906,deploy_queue_production,0,0,0,0,production
2026-02-21T15:34:36.844275,deploy_queue_production,0,0,0,0,production
2026-02-21T15:34:41.845643,deploy_queue_production,0,0,0,0,production
2026-02-21T15:34:46.847821,deploy_queue_production,0,0,0,0,production
2026-02-21T15:34:51.849905,deploy_queue_production,0,0,0,0,production
2026-02-21T15:34:56.851990,deploy_queue_production,0,0,0,0,production
2026-02-21T15:35:01.854086,deploy_queue_production,0,0,0,0,production
2026-02-21T15:35:06.856285,deploy_queue_production,0,0,0,0,production
2026-02-21T15:35:11.858301,deploy_queue_production,0,0,0,0,production
2026-02-21T15:35:16.860782,deploy_queue_production,0,0,0,0,production
2026-02-21T15:35:21.862799,deploy_queue_production,0,0,0,0,production
2026-02-21T15:35:26.864735,deploy_queue_production,0,0,0,0,production
2026-02-21T15:35:31.866461,deploy_queue_production,0,0,0,0,production
2026-02-21T15:35:36.869472,deploy_queue_production,0,0,0,0,production
2026-02-21T15:35:41.871830,deploy_queue_production,0,0,0,0,production
2026-02-21T15:35:46.873899,deploy_queue_production,0,0,0,0,production
2026-02-21T15:35:51.876424,deploy_queue_production,0,0,0,0,production
2026-02-21T15:35:56.878119,deploy_queue_production,0,0,0,0,production
2026-02-21T15:36:01.879746,deploy_queue_production,0,0,0,0,production
2026-02-21T15:36:06.881653,deploy_queue_production,0,0,0,0,production
2026-02-21T15:36:11.884432,deploy_queue_production,0,0,0,0,production
2026-02-21T15:36:16.886788,deploy_queue_production,0,0,0,0,production
2026-02-21T15:36:21.889328,deploy_queue_production,0,0,0,0,production
2026-02-21T15:36:26.892204,deploy_queue_production,0,0,0,0,production
2026-02-21T15:36:31.895136,deploy_queue_production,0,0,0,0,production
2026-02-21T15:36:36.897662,deploy_queue_production,0,0,0,0,production
2026-02-21T15:36:41.900460,deploy_queue_production,0,0,0,0,production
2026-02-21T15:36:46.903059,deploy_queue_production,0,0,0,0,production
2026-02-21T15:36:51.905216,deploy_queue_production,0,0,0,0,production
2026-02-21T15:36:56.907831,deploy_queue_production,0,0,0,0,production
2026-02-21T15:37:01.910467,deploy_queue_production,0,0,0,0,production
2026-02-21T15:37:06.913640,deploy_queue_production,0,0,0,0,production
2026-02-21T15:37:11.916119,deploy_queue_production,0,0,0,0,production
2026-02-21T15:37:16.918554,deploy_queue_production,0,0,0,0,production
2026-02-21T15:37:21.921094,deploy_queue_production,0,0,0,0,production
2026-02-21T15:37:26.923572,deploy_queue_production,0,0,0,0,production
2026-02-21T15:37:31.925470,deploy_queue_production,0,0,0,0,production
2026-02-21T15:37:36.927538,deploy_queue_production,0,0,0,0,production
2026-02-21T15:37:41.929400,deploy_queue_production,0,0,0,0,production
2026-02-21T15:37:46.931346,deploy_queue_production,0,0,0,0,production
2026-02-21T15:37:51.933907,deploy_queue_production,0,0,0,0,production
2026-02-21T15:37:56.936431,deploy_queue_production,0,0,0,0,production
2026-02-21T15:38:01.939828,deploy_queue_production,0,0,0,0,production
2026-02-21T15:38:06.942573,deploy_queue_production,0,0,0,0,production
2026-02-21T15:38:11.944925,deploy_queue_production,0,0,0,0,production
2026-02-21T15:38:16.947224,deploy_queue_production,0,0,0,0,production
2026-02-21T15:38:21.949028,deploy_queue_production,0,0,0,0,production
2026-02-21T15:38:26.950575,deploy_queue_production,0,0,0,0,production
2026-02-21T15:38:31.953214,deploy_queue_production,0,0,0,0,production
2026-02-21T15:38:36.956500,deploy_queue_production,0,0,0,0,production
2026-02-21T15:38:41.958994,deploy_queue_production,0,0,0,0,production
2026-02-21T15:38:46.961074,deploy_queue_production,0,0,0,0,production
2026-02-21T15:38:51.963030,deploy_queue_production,0,0,0,0,production
2026-02-21T15:38:56.964694,deploy_queue_production,0,0,0,0,production
2026-02-21T15:39:01.965948,deploy_queue_production,0,0,0,0,production
2026-02-21T15:39:06.967579,deploy_queue_production,0,0,0,0,production
2026-02-21T15:39:11.970669,deploy_queue_production,0,0,0,0,production
2026-02-21T15:39:16.973301,deploy_queue_production,0,0,0,0,production
2026-02-21T15:39:21.975548,deploy_queue_production,0,0,0,0,production
2026-02-21T15:39:26.977434,deploy_queue_production,0,0,0,0,production
2026-02-21T15:39:31.980109,deploy_queue_production,0,0,0,0,production
2026-02-21T15:39:36.983012,deploy_queue_production,0,0,0,0,production
2026-02-21T15:39:41.985362,deploy_queue_production,0,0,0,0,production
2026-02-21T15:39:46.987532,deploy_queue_production,0,0,0,0,production
2026-02-21T15:39:51.989440,deploy_queue_production,0,0,0,0,production
2026-02-21T15:39:56.992042,deploy_queue_production,0,0,0,0,production
2026-02-21T15:40:01.994409,deploy_queue_production,0,0,0,0,production
2026-02-21T15:40:06.996858,deploy_queue_production,0,0,0,0,production
2026-02-21T15:40:11.999196,deploy_queue_production,0,0,0,0,production
2026-02-21T15:40:17.001709,deploy_queue_production,0,0,0,0,production
2026-02-21T15:40:22.005001,deploy_queue_production,0,0,0,0,production
2026-02-21T15:40:27.007689,deploy_queue_production,0,0,0,0,production
2026-02-21T15:40:32.010508,deploy_queue_production,0,0,0,0,production
2026-02-21T15:40:37.012436,deploy_queue_production,0,0,0,0,production
2026-02-21T15:40:42.014367,deploy_queue_production,0,0,0,0,production
2026-02-21T15:40:47.016667,deploy_queue_production,0,0,0,0,production
2026-02-21T15:40:52.019240,deploy_queue_production,0,0,0,0,production
2026-02-21T15:40:57.022607,deploy_queue_production,0,0,0,0,production
2026-02-21T15:41:02.024718,deploy_queue_production,0,0,0,0,production
2026-02-21T15:41:07.027245,deploy_queue_production,0,0,0,0,production
2026-02-21T15:41:12.029800,deploy_queue_production,0,0,0,0,production
2026-02-21T15:41:17.032628,deploy_queue_production,0,0,0,0,production
2026-02-21T15:41:22.034608,deploy_queue_production,0,0,0,0,production
2026-02-21T15:41:27.036252,deploy_queue_production,0,0,0,0,production
2026-02-21T15:41:32.038051,deploy_queue_production,0,0,0,0,production
2026-02-21T15:41:37.039578,deploy_queue_production,0,0,0,0,production
2026-02-21T15:41:42.041398,deploy_queue_production,0,0,0,0,production
2026-02-21T15:41:47.043413,deploy_queue_production,0,0,0,0,production
2026-02-21T15:41:52.045441,deploy_queue_production,0,0,0,0,production
2026-02-21T15:41:57.047443,deploy_queue_production,0,0,0,0,production
2026-02-21T15:42:02.049708,deploy_queue_production,0,0,0,0,production
2026-02-21T15:42:07.052277,deploy_queue_production,0,0,0,0,production
2026-02-21T15:42:12.054067,deploy_queue_production,0,0,0,0,production
2026-02-21T15:42:17.055881,deploy_queue_production,0,0,0,0,production
2026-02-21T15:42:22.058652,deploy_queue_production,0,0,0,0,production
2026-02-21T15:42:27.060758,deploy_queue_production,0,0,0,0,production
2026-02-21T15:42:32.062449,deploy_queue_production,0,0,0,0,production
2026-02-21T15:42:37.065171,deploy_queue_production,0,0,0,0,production
2026-02-21T15:42:42.067045,deploy_queue_production,0,0,0,0,production
2026-02-21T15:42:47.069133,deploy_queue_production,0,0,0,0,production
2026-02-21T15:42:52.071967,deploy_queue_production,0,0,0,0,production
2026-02-21T15:42:57.074611,deploy_queue_production,0,0,0,0,production
2026-02-21T15:43:02.076676,deploy_queue_production,0,0,0,0,production
2026-02-21T15:43:07.079216,deploy_queue_production,0,0,0,0,production
2026-02-21T15:43:12.081487,deploy_queue_production,0,0,0,0,production
2026-02-21T15:43:17.084046,deploy_queue_production,0,0,0,0,production
2026-02-21T15:43:22.086741,deploy_queue_production,0,0,0,0,production
2026-02-21T15:43:27.088874,deploy_queue_production,0,0,0,0,production
2026-02-21T15:43:32.090796,deploy_queue_production,0,0,0,0,production
2026-02-21T15:43:37.093788,deploy_queue_production,0,0,0,0,production
2026-02-21T15:43:42.096363,deploy_queue_production,0,0,0,0,production
2026-02-21T15:43:47.099037,deploy_queue_production,0,0,0,0,production
2026-02-21T15:43:52.101659,deploy_queue_production,0,0,0,0,production
2026-02-21T15:43:57.103785,deploy_queue_production,0,0,0,0,production
2026-02-21T15:44:02.106182,deploy_queue_production,0,0,0,0,production
2026-02-21T15:44:07.108179,deploy_queue_production,0,0,0,0,production
2026-02-21T15:44:12.111292,deploy_queue_production,0,0,0,0,production
2026-02-21T15:44:17.113256,deploy_queue_production,0,0,0,0,production
2026-02-21T15:44:22.116169,deploy_queue_production,0,0,0,0,production
2026-02-21T15:44:27.118849,deploy_queue_production,0,0,0,0,production
2026-02-21T15:44:32.121837,deploy_queue_production,0,0,0,0,production
2026-02-21T15:44:37.124743,deploy_queue_production,0,0,0,0,production
2026-02-21T15:44:42.128140,deploy_queue_production,0,0,0,0,production
2026-02-21T15:44:47.131590,deploy_queue_production,0,0,0,0,production
2026-02-21T15:44:52.134983,deploy_queue_production,0,0,0,0,production
2026-02-21T15:44:57.137417,deploy_queue_production,0,0,0,0,production
2026-02-21T15:45:02.139816,deploy_queue_production,0,0,0,0,production
2026-02-21T15:45:07.142055,deploy_queue_production,0,0,0,0,production
2026-02-21T15:45:12.143947,deploy_queue_production,0,0,0,0,production
2026-02-21T15:45:17.145969,deploy_queue_production,0,0,0,0,production
2026-02-21T15:45:22.148124,deploy_queue_production,0,0,0,0,production
2026-02-21T15:45:27.150922,deploy_queue_production,0,0,0,0,production
2026-02-21T15:45:32.153684,deploy_queue_production,0,0,0,0,production
2026-02-21T15:45:37.155713,deploy_queue_production,0,0,0,0,production
2026-02-21T15:45:42.157474,deploy_queue_production,0,0,0,0,production
2026-02-21T15:45:47.160153,deploy_queue_production,0,0,0,0,production
2026-02-21T15:45:52.162619,deploy_queue_production,0,0,0,0,production
2026-02-21T15:45:57.164477,deploy_queue_production,0,0,0,0,production
2026-02-21T15:46:02.167686,deploy_queue_production,0,0,0,0,production
2026-02-21T15:46:07.170105,deploy_queue_production,0,0,0,0,production
2026-02-21T15:46:12.172800,deploy_queue_production,0,0,0,0,production
2026-02-21T15:46:17.174806,deploy_queue_production,0,0,0,0,production
2026-02-21T15:46:22.176598,deploy_queue_production,0,0,0,0,production
2026-02-21T15:46:27.178719,deploy_queue_production,0,0,0,0,production
2026-02-21T15:46:32.181653,deploy_queue_production,0,0,0,0,production
2026-02-21T15:46:37.184602,deploy_queue_production,0,0,0,0,production
2026-02-21T15:46:42.187084,deploy_queue_production,0,0,0,0,production
2026-02-21T15:46:47.189260,deploy_queue_production,0,0,0,0,production
2026-02-21T15:46:52.191825,deploy_queue_production,0,0,0,0,production
2026-02-21T15:46:57.194393,deploy_queue_production,0,0,0,0,production
2026-02-21T15:47:02.196456,deploy_queue_production,0,0,0,0,production
2026-02-21T15:47:07.199268,deploy_queue_production,0,0,0,0,production
2026-02-21T15:47:12.202704,deploy_queue_production,0,0,0,0,production
2026-02-21T15:47:17.205406,deploy_queue_production,0,0,0,0,production
2026-02-21T15:47:22.207116,deploy_queue_production,0,0,0,0,production
2026-02-21T15:47:27.209126,deploy_queue_production,0,0,0,0,production
2026-02-21T15:47:32.211689,deploy_queue_production,0,0,0,0,production
2026-02-21T15:47:37.213843,deploy_queue_production,0,0,0,0,production
2026-02-21T15:47:42.215696,deploy_queue_production,0,0,0,0,production
2026-02-21T15:47:47.217839,deploy_queue_production,0,0,0,0,production
2026-02-21T15:47:52.219654,deploy_queue_production,0,0,0,0,production
2026-02-21T15:47:57.221836,deploy_queue_production,0,0,0,0,production
2026-02-21T15:48:02.224507,deploy_queue_production,0,0,0,0,production
2026-02-21T15:48:07.226541,deploy_queue_production,0,0,0,0,production
2026-02-21T15:48:12.228586,deploy_queue_production,0,0,0,0,production
2026-02-21T15:48:17.231101,deploy_queue_production,0,0,0,0,production
2026-02-21T15:48:22.233744,deploy_queue_production,0,0,0,0,production
2026-02-21T15:48:27.237040,deploy_queue_production,0,0,0,0,production
2026-02-21T15:48:32.239081,deploy_queue_production,0,0,0,0,production
2026-02-21T15:48:37.241264,deploy_queue_production,0,0,0,0,production
2026-02-21T15:48:42.243889,deploy_queue_production,0,0,0,0,production
2026-02-21T15:48:47.246527,deploy_queue_production,0,0,0,0,production
2026-02-21T15:48:52.249601,deploy_queue_production,0,0,0,0,production
2026-02-21T15:48:57.252826,deploy_queue_production,0,0,0,0,production
2026-02-21T15:49:02.255072,deploy_queue_production,0,0,0,0,production
2026-02-21T15:49:07.256750,deploy_queue_production,0,0,0,0,production
2026-02-21T15:49:12.258205,deploy_queue_production,0,0,0,0,production
2026-02-21T15:49:17.260300,deploy_queue_production,0,0,0,0,production
2026-02-21T15:49:22.262708,deploy_queue_production,0,0,0,0,production
2026-02-21T15:49:27.265419,deploy_queue_production,0,0,0,0,production
2026-02-21T15:49:32.268649,deploy_queue_production,0,0,0,0,production
2026-02-21T15:49:37.271513,deploy_queue_production,0,0,0,0,production
2026-02-21T15:49:42.273954,deploy_queue_production,0,0,0,0,production
2026-02-21T15:49:47.276534,deploy_queue_production,0,0,0,0,production
2026-02-21T15:49:52.278703,deploy_queue_production,0,0,0,0,production
2026-02-21T15:49:57.281723,deploy_queue_production,0,0,0,0,production
2026-02-21T15:50:02.283517,deploy_queue_production,0,0,0,0,production
2026-02-21T15:50:07.285780,deploy_queue_production,0,0,0,0,production
2026-02-21T15:50:12.287839,deploy_queue_production,0,0,0,0,production
2026-02-21T15:50:17.290456,deploy_queue_production,0,0,0,0,production
2026-02-21T15:50:22.292276,deploy_queue_production,0,0,0,0,production
2026-02-21T15:50:27.294753,deploy_queue_production,0,0,0,0,production
